"Date","Airtemp_min","Airtemp_avg","Airtemp_max","Dewpoint_min","Soiltemp_avg","Soiltemp_max","Soiltemp_min","Snow_height","Precipitation","Cloud_O","Cloud_H","Windspeedavg_ms","Windspeedmax_ms","atmopressure_gPa","SaturationDeficit_Avg_gPa","SaturationDeficit_Max_gPa","Humidityavg_%","Humiditymin_%","Partialpressure_avg_gPa","Partialpressure_max_gPa"
"2015-06-05","18","23","42","14.2","23","42","18","","17.2","2","3","2.4","5","996.8","7.5","13.1","73","61","7.5","13.1"
"2015-06-06","18","24","36","15","24","36","18","","0","2","5","1.6","6","994","6.3","14.8","78","55","6.3","14.8"
"2015-06-07","19","25","38","13.2","25","38","19","","0","3","5","2.8","7","990.8","7.8","17.3","74","53","7.8","17.3"
"2015-06-08","15","21","34","6.8","21","34","15","","0","6","6","3.6","7","989.5","7.2","13.5","65","42","7.2","13.5"
"2015-06-09","14","15","20","8.1","15","20","14","","4","2","6","5.3","9","986.8","3.3","6.3","78","64","3.3","6.3"
"2015-06-10","9","16","26","1.9","16","26","9","","0","5","6","3.9","7","999","7.4","15.2","59","32","7.4","15.2"
"2015-06-11","13","21","34","5.8","21","34","13","","0","3","6","3.1","6","999.4","8.1","13.5","59","41","8.1","13.5"
"2015-06-12","10","22","40","3.5","22","40","10","","0","4","4","1.1","2","1001","8.5","16","60","33","8.5","16"
"2015-06-13","14","20","36","8.8","20","36","14","","5.8","2","5","2.4","6","993.2","4.6","10.7","77","60","4.6","10.7"
"2015-06-14","14","15","19","10.9","15","19","14","","38.3","2","2","4","7","987","0.85","1.9","94","87","0.85","1.9"
"2015-06-15","10","17","27","4.9","17","27","10","","0","6","6","6","10","993.2","7.7","16.1","61","36","7.7","16.1"
"2015-06-16","15","23","37","14.3","23","37","15","","1.4","2","3","1.6","3","997.2","7.5","16","75","53","7.5","16"
"2015-06-17","17","27","38","15.6","27","38","17","","0","3","5","0.6","2","1000.1","12.7","27.7","66","39","12.7","27.7"
"2015-06-18","19","27","42","14","27","42","19","","0.4","3","5","2.8","12","1002.3","11.1","23.6","69","46","11.1","23.6"
"2015-06-19","18","26","37","13.7","26","37","18","","0.4","5","5","3.1","6","1003","10.7","20","67","47","10.7","20"
"2015-06-20","18","28","43","17.1","28","43","18","","0","6","1","2","5","1005.6","10.5","21.2","72","50","10.5","21.2"
"2015-06-21","19","27","38","11.7","27","38","19","","0","5","1","3.8","6","1008.9","10.1","17.1","64","46","10.1","17.1"
"2015-06-22","15","26","44","10.5","26","44","15","","0","1","7","2.5","4","1009","10","17.3","63","46","10","17.3"
"2015-06-23","16","28","44","12.2","28","44","16","","0","7","7","0.6","1","1004.8","11.1","20.3","65","44","11.1","20.3"
"2015-06-24","16","30","49","13.6","30","49","16","","1","4","1","1","2","999.6","10.3","22.3","72","51","10.3","22.3"
"2015-06-25","21","25","40","15.2","25","40","21","","0","5","5","5","7","1001.1","5","7.9","80","70","5","7.9"
"2015-06-26","16","27","43","9.4","27","43","16","","0","3","5","4.4","6","1000.3","11","20.1","59","37","11","20.1"
"2015-06-27","15","27","42","9.2","27","42","15","","0","6","7","5.1","7","1002.7","10.8","21","60","36","10.8","21"
"2015-06-28","15","27","43","8.6","27","43","15","","0","5","7","3.5","6","1004.9","11.8","22.7","59","33","11.8","22.7"
"2015-06-29","17","29","46","10.6","29","46","17","","0","6","6","2.5","4","1003.7","14.9","27.3","53","33","14.9","27.3"
"2015-06-30","18","31","48","11.7","31","48","18","","0","6","7","2","4","999.4","17.3","34.1","55","29","17.3","34.1"
"2015-07-01","22","31","41","16.4","31","41","22","","0","6","6","2.5","5","995.8","13.4","20.6","63","53","13.4","20.6"
"2015-07-02","20","26","43","15.8","26","43","20","","0.6","2","5","4","7","989.3","8.7","16.3","70","53","8.7","16.3"
"2015-07-03","15","19","24","9.5","19","24","15","","1.8","2","2","4.3","6","985.6","3.2","4.6","83","75","3.2","4.6"
"2015-07-04","10","15","25","8.2","15","25","10","","18","6","6","3.3","10","986.6","1.6","4","90","78","1.6","4"
"2015-07-05","9","14","24","1.6","14","24","9","","6.2","3","3","6.8","9","991.4","4.9","10.7","69","39","4.9","10.7"
"2015-07-06","8","15","28","5.2","15","28","8","","2.9","6","4","3.8","7","991","3.4","7.1","81","72","3.4","7.1"
"2015-07-07","12","17","23","5.7","17","23","12","","2","5","5","4.1","8","983.9","4","10.4","79","49","4","10.4"
"2015-07-08","10","17","28","4.2","17","28","10","","0","3","3","5.6","8","990","5.1","8.5","67","50","5.1","8.5"
"2015-07-09","10","17","25","6.2","17","25","10","","0","2","6","3.5","5","993.3","4.4","6.6","73","65","4.4","6.6"
"2015-07-10","13","19","31","7.2","19","31","13","","1.2","2","3","4.4","7","992.5","5.4","12.1","73","46","5.4","12.1"
"2015-07-11","14","19","28","9.7","19","28","14","","3.2","2","6","2.1","3","992.9","3.6","6.2","81","71","3.6","6.2"
"2015-07-12","16","23","35","16.3","23","35","16","","0.8","2","3","3.8","4","989.2","8.7","21.2","74","48","8.7","21.2"
"2015-07-13","20","27","40","4.8","27","40","20","","0","3","3","5.1","9","989.7","16.8","25","46","26","16.8","25"
"2015-07-14","15","24","35","8","24","35","15","","0","6","4","5.3","7","993.6","12.8","17.6","49","41","12.8","17.6"
"2015-07-15","15","25","41","11.3","25","41","15","","0","4","1","2.9","5","1000.8","10.2","17.7","62","45","10.2","17.7"
"2015-07-16","16","27","42","11.1","27","42","16","","0","4","7","2.9","5","1000.5","13.2","28.7","62","31","13.2","28.7"
"2015-07-17","18","29","44","10.4","29","44","18","","0","6","6","4.9","6","994","17.4","31.3","49","29","17.4","31.3"
"2015-07-18","17","22","27"," 14.2","22","27","17","","6.3","2","6","4.5","10","987.4","6.5","12","74","58","6.5","12"
"2015-07-19","14","18","24","5.9","18","24","14","","46.2","3","3","4.6","8","988.5","6.9","14.1","67","40","6.9","14.1"
"2015-07-20","12","21","32","7","21","32","12","","0","4","4","3","6","1000","8.2","15.8","64","41","8.2","15.8"
"2015-07-21","15","19","28","10.8","19","28","15","","0","5","4","3.3","5","1001","5.4","12","74","52","5.4","12"
"2015-07-22","14","23","34","11.8","23","34","14","","0","5","5","5.5","8","994.3","7.8","13.9","70","56","7.8","13.9"
"2015-07-23","18","26","38","12.1","26","38","18","","0","6","6","2.8","4","995.3","9.6","20.7","69","40","9.6","20.7"
"2015-07-24","16","25","39","12","25","39","16","","0","6","6","2.1","4","996.1","9.2","19","67","42","9.2","19"
"2015-07-25","14","24","35","10.2","24","35","14","","0","4","7","2.5","6","995.2","8.8","18.5","67","40","8.8","18.5"
"2015-07-26","15","20","29","10.9","20","29","15","","20","6","6","3","5","989.2","5.7","12.2","74","55","5.7","12.2"
"2015-07-27","14","18","29","10.2","18","29","14","","0.7","2","6","4.5","6","986.6","4.2","8.5","79","60","4.2","8.5"
"2015-07-28","16","18","22","12","18","22","16","","0.3","2","2","4.8","8","987.5","3.4","6.2","82","70","3.4","6.2"
"2015-07-29","16","19","28","13.5","19","28","16","","7.9","2","2","5.5","7","988.4","2.9","9.7","86","62","2.9","9.7"
"2015-07-30","15","21","28","13.7","21","28","15","","0","5","5","2.8","4","997.2","5.7","10.9","78","59","5.7","10.9"
"2015-07-31","15","24","35","13.1","24","35","15","","0","4","7","2","4","998.9","11.1","25.2","68","38","11.1","25.2"
"2015-08-01","20","25","34","12.5","25","34","20","","0","3","6","4.1","10","996.6","10","18.1","65","46","10","18.1"
"2015-08-02","15","24","36","10.9","24","36","15","","0","4","7","2.9","6","1002.3","11","20.8","62","41","11","20.8"
"2015-08-03","18","24","34","10.6","24","34","18","","2.5","3","3","4.6","7","999.5","10.6","16.3","60","44","10.6","16.3"
"2015-08-04","14","22","30","8.1","22","30","14","","0","4","4","2.4","4","999.1","9.2","18.8","63","37","9.2","18.8"
"2015-08-05","14","21","29","7.5","21","29","14","","0","5","5","3.4","7","992.7","6.6","11.9","68","47","6.6","11.9"
"2015-08-06","13","19","26","9.1","19","26","13","","1.1","6","6","3.3","5","991.9","4","8.8","78","59","4","8.8"
"2015-08-07","10","18","33","5.3","18","33","10","","0","5","6","3.5","8","995.5","4.1","11.1","75","46","4.1","11.1"
"2015-08-08","9","16","22","3.2","16","22","9","","0","4","4","3.4","5","998.1","5.3","13.2","68","37","5.3","13.2"
"2015-08-09","12","18","26","5.7","18","26","12","","2.2","2","3","2.4","4","1001.9","4.6","9.4","74","50","4.6","9.4"
"2015-08-10","12","22","38","5.3","22","38","12","","0","3","6","2","4","1000.8","7.3","14.7","67","42","7.3","14.7"
"2015-08-11","14","17","20","9.6","17","20","14","","15.2","2","2","3.4","6","991.2","2.5","7.2","86","62","2.5","7.2"
"2015-08-12","14","17","22","10.4","17","22","14","","6.4","2","2","5","7","994.3","4","10.5","80","55","4","10.5"
"2015-08-13","10","17","27","7.6","17","27","10","","1.6","4","4","3.8","8","1000.1","4.7","10.7","76","49","4.7","10.7"
"2015-08-14","10","18","32","5.7","18","32","10","","0","4","4","2.8","4","1006.5","6.3","15.4","71","37","6.3","15.4"
"2015-08-15","11","19","27","6.8","19","27","11","","0","4","4","3.8","5","1002.6","10.8","20.4","57","33","10.8","20.4"
"2015-08-16","16","23","34","5.9","23","34","16","","0","5","6","2.9","4","997.3","12.3","16","52","42","12.3","16"
"2015-08-17","15","20","28","11","20","28","15","","0","6","6","2.1","4","997.6","7.1","15.8","71","45","7.1","15.8"
"2015-08-18","16","23","34","10.1","23","34","16","","0","2","3","5.3","9","991.4","16.5","32.6","50","28","16.5","32.6"
"2015-08-19","12","23","38","8.9","23","38","12","","0","4","7","3.8","6","996.2","8.8","15.8","62","43","8.8","15.8"
"2015-08-20","13","18","26","5.1","18","26","13","","0","4","4","2","4","997.8","6.7","13.8","66","39","6.7","13.8"
"2015-08-21","13","16","20","9","16","20","13","","5.3","2","2","3.6","9","993.5","1.9","5","87","70","1.9","5"
"2015-08-22","8","13","18","3","13","18","8","","0.8","2","3","3.4","5","997.6","2.9","5.6","78","58","2.9","5.6"
"2015-08-23","9","12","16","7.5","12","16","9","","9.8","6","6","5.5","10","992.2","2.2","4.5","85","74","2.2","4.5"
"2015-08-24","4","13","24","2.7","13","24","4","","0","4","4","1.3","2","1000.8","3.2","8.3","77","49","3.2","8.3"
"2015-08-25","7","12","18","3.7","12","18","7","","0","6","6","1.4","3","998.2","2.9","6.7","79","56","2.9","6.7"
"2015-08-26","9","12","19","3.7","12","19","9","","1","2","3","3.4","8","995.9","3.2","7.8","77","50","3.2","7.8"
"2015-08-27","4","13","23","2.9","13","23","4","","0","5","4","2.6","4","1001.6","3.2","7.9","78","53","3.2","7.9"
"2015-08-28","8","16","26","5.5","16","26","8","","0","0","0","1.6","3","1004.4","4.2","11.6","77","48","4.2","11.6"
"2015-08-29","13","15","20","9.8","15","20","13","","4.9","2","5","2.5","4","996.7","3.1","7.9","82","62","3.1","7.9"
"2015-08-30","11","16","25","9.3","16","25","11","","0.6","6","6","3.1","5","995","3.7","9.8","82","61","3.7","9.8"
"2015-08-31","14","19","25","7.7","19","25","14","","0.6","3","6","5.4","7","989.1","10","16.7","57","39","10","16.7"
"2015-09-01","12","15","20","6.1","15","20","12","","3.1","5","6","2.1","4","992.1","4.3","9.1","73","51","4.3","9.1"
"2015-09-02","7","15","26","-0.4","15","26","7","","0","5","6","2.4","4","996.4","5.8","12.9","63","32","5.8","12.9"
"2015-09-03","7","14","22","1.3","14","22","7","","0","4","4","1.8","3","998.2","5.5","11.6","63","37","5.5","11.6"
"2015-09-04","9","15","24","3.7","15","24","9","","0","6","5","2.4","4","1004.4","5.2","10.5","67","46","5.2","10.5"
"2015-09-05","8","15","28","1","15","28","8","","0","5","4","1.3","3","1011.4","4.7","10.9","70","38","4.7","10.9"
"2015-09-06","6","15","29","2.2","15","29","6","","0","4","4","2.4","6","1011.3","7.6","17.2","63","32","7.6","17.2"
"2015-09-07","12","17","22","9.4","17","22","12","","0","2","2","2.8","6","1004.8","4.8","7.7","75","61","4.8","7.7"
"2015-09-08","14","22","37","13.6","22","37","14","","0","3","3","1.9","4","1004.1","8.8","23.6","72","41","8.8","23.6"
"2015-09-09","12","21","38","2.7","21","38","12","","0","4","7","2.1","4","1006","15.3","35.5","50","17","15.3","35.5"
"2015-09-10","12","20","30","7.6","20","30","12","","0","4","4","1.9","5","1005.6","9.3","15.2","60","46","9.3","15.2"
"2015-09-11","12","14","18","10.7","14","18","12","","35","2","2","3.8","6","999.7","0.75","1.1","95","93","0.75","1.1"
"2015-09-12","8","11","13","-2.4","11","13","8","","8.3","2","2","7","9","1000.7","3.1","7","73","43","3.1","7"
"2015-09-13","6","9","16","-0.2","9","16","6","","4.5","5","6","3.6","5","1002.2","2.5","3.7","77","66","2.5","3.7"
"2015-09-14","5","10","18","-1.3","10","18","5","","0","6","6","3.3","5","1010.1","4","9.8","69","36","4","9.8"
"2015-09-15","9","11","17","1.2","11","17","9","","0","2","3","1.9","4","1011.5","3.6","8.1","73","45","3.6","8.1"
"2015-09-16","5","13","24","3.7","13","24","5","","0","6","7","2.8","7","1007.5","5.2","13.1","71","41","5.2","13.1"
"2015-09-17","5","11","23","3.5","11","23","5","","0","5","4","4.6","6","1008.5","2.7","4.3","77","68","2.7","4.3"
"2015-09-18","4","12","24","0.2","12","24","4","","0","6","7","1.3","2","1009.7","4","9.2","70","40","4","9.2"
"2015-09-19","7","11","16","2.2","11","16","7","","1","6","4","2.6","4","1000.6","2.4","5.3","80","63","2.4","5.3"
"2015-09-20","10","11","12","7.1","11","12","10","","5","2","2","2.1","3","995.1","1","1.6","92","87","1","1.6"
"2015-09-21","6","9","15","0.4","9","15","6","","0","2","6","5.1","7","1000.2","2.5","4.8","76","57","2.5","4.8"
"2015-09-22","1","8","16","-1.6","8","16","1","","0","4","4","2.8","6","1010.9","3.7","8.9","70","38","3.7","8.9"
"2015-09-23","7","10","16","3.4","10","16","7","","2.4","2","2","3.6","8","1008.2","2.2","4.2","82","65","2.2","4.2"
"2015-09-24","1","8","19","-2","8","19","1","","0","6","1","3.1","5","1016.4","3","6.9","71","44","3","6.9"
"2015-09-25","1","7","16","-2.5","7","16","1","","0","6","4","0.3","1","1015.8","2.9","7","72","42","2.9","7"
"2015-09-26","5","9","20","-3","9","20","5","","0","3","6","2.4","6","1014.2","4.2","8.5","62","37","4.2","8.5"
"2015-09-27","0","8","21","-2.1","8","21","0","","0","6","7","2","3","1019.8","3.3","7.7","70","43","3.3","7.7"
"2015-09-28","2","8","19","-4.2","8","19","2","","0","5","4","5.1","8","1018.7","6.1","12.5","52","26","6.1","12.5"
"2015-09-29","6","13","24","-0.4","13","24","6","","0","6","7","3.3","5","1014","8.7","17.1","55","41","8.7","17.1"
"2015-09-30","8","14","24","1","14","24","8","","0","7","7","3.8","5","1011.9","10","21.1","51","25","10","21.1"
"2015-10-01","5","10","18","-1.8","10","18","5","","0","6","4","3.8","7","1002.3","5.7","8.5","54","42","5.7","8.5"
"2015-10-02","4","8","16","-0.3","8","16","4","","0","6","4","1.4","3","997.8","2.9","6.3","75","49","2.9","6.3"
"2015-10-03","6","8","12","1.2","8","12","6","","2.8","2","4","4","6","981.9","2.7","5.5","75","55","2.7","5.5"
"2015-10-04","5","7","8","1.5","7","8","5","","11.8","2","2","7.6","9","973.1","1.5","2.67","85","72","1.5","2.67"
"2015-10-05","3","5","10","-4.5","5","10","3","","0","3","3","7.6","10","1001.4","2.7","5.49","69","44","2.7","5.49"
"2015-10-06","1","6","14","-6.3","6","14","1","","0","5","7","6.5","10","1003.9","6.6","12","46","26","6.6","12"
"2015-10-07","4","8","16","-8.3","8","16","4","","0","6","7","4.9","7","1000","8.7","14.2","32","19","8.7","14.2"
"2015-10-08","5","9","19","-4.4","9","19","5","","0","6","6","3","6","995","8.7","17","42","21","8.7","17"
"2015-10-09","1","9","13","-9.2","9","13","1","","0","3","6","6.4","8","990.4","7.3","13.1","45","31","7.3","13.1"
"2015-10-10","-4","2","11","-9.6","2","11","-4","","0","4","7","3.8","6","1008.6","3.6","6.59","53","31","3.6","6.59"
"2015-10-11","-4","3","14","-9.1","3","14","-4","","0","4","7","2.6","6","1006.4","3.7","7.2","58","31","3.7","7.2"
"2015-10-12","0","5","10","-7.5","5","10","0","","0","3","6","3","5","1003.6","3.1","6.05","64","37","3.1","6.05"
"2015-10-13","-2","1","4","-5.6","1","4","-2","","3.6","6","6","3.5","10","998.4","0.73","1.75","87","73","0.73","1.75"
"2015-10-14","-4","-2","0","-9.3","-2","0","-4","","0.2","2","6","4.4","6","1006.1","1.1","1.99","77","60","1.1","1.99"
"2015-10-15","-4","1","10","-7.7","1","10","-4","","0.3","6","6","2.4","3","1013.9","1.6","3.23","77","65","1.6","3.23"
"2015-10-16","3","4","7","-0.3","4","7","3","","0.3","2","2","3.3","4","1010.7","1.3","2.16","84","73","1.3","2.16"
"2015-10-17","-2","0","4","-7.3","0","4","-2","","0","2","2","3.8","7","1009.6","1.3","2.23","76","61","1.3","2.23"
"2015-10-18","-2","2","4","-5.4","2","4","-2","","1.5","2","2","3.9","5","999.9","1.1","2.21","85","65","1.1","2.21"
"2015-10-19","2","4","6","1.3","4","6","2","","3.5","2","2","3.4","4","997.5","0.78","1.23","90","85","0.78","1.23"
"2015-10-20","2","4","6","0","4","6","2","","9.6","2","2","3.1","9","995.5","0.71","0.96","91","88","0.71","0.96"
"2015-10-21","-6","-3","2","-7.4","-3","2","-6","","3","2","2","12.4","15","996.6","0.61","0.81","86","82","0.61","0.81"
"2015-10-22","-10","-6","-3","-12.2","-6","-3","-10","","8.4","2","3","9.4","13","1000.4","0.93","1.66","77","64","0.93","1.66"
"2015-10-23","-17","-10","-2","-15.7","-10","-2","-17","","0","4","7","3","4","1013","0.81","1.65","77","62","0.81","1.65"
"2015-10-24","-10","-6","-2","-11.9","-6","-2","-10","","0","4","4","3.9","5","1017.3","0.96","1.56","78","66","0.96","1.56"
"2015-10-25","-2","-2","0","-6.2","-2","0","-2","","3","2","2","4.4","6","1015","1.3","1.67","78","70","1.3","1.67"
"2015-10-26","-8","-2","0","-5.6","-2","0","-8","","8.6","2","3","1.6","3","1014.2","0.52","1.28","92","81","0.52","1.28"
"2015-10-27","-8","-2","0","-3.6","-2","0","-8","","0","2","6","7.1","9","1012.9","0.69","1.07","88","83","0.69","1.07"
"2015-10-28","-3","-1","0","-3","-1","0","-3","","0","2","6","2.8","5","1005.5","0.90","1.16","86","84","0.90","1.16"
"2015-10-29","-2","0","0","-1.6","0","0","-2","","0","6","6","3","5","1002.2","0.76","1.06","89","86","0.76","1.06"
"2015-10-30","0","1","3","-1.4","1","3","0","","4.7","2","2","4.3","5","994.3","0.71","1.27","90","82","0.71","1.27"
"2015-10-31","-9","-1","3","-10.5","-1","3","-9","","0.3","3","3","4.6","7","1006.3","1.4","2.21","73","59","1.4","2.21"
"2015-11-01","-9","-5","-1","-11.1","-5","-1","-9","","0","6","6","2.6","5","1009.4","0.73","1.65","81","62","0.73","1.65"
"2015-11-02","-9","-5","-1","-12.3","-5","-1","-9","","0","4","4","3","5","1007.2","0.74","1.22","83","77","0.74","1.22"
"2015-11-03","-2","-1","0","-3.5","-1","0","-2","","3.1","2","2","6","7","1000","0.72","1.08","88","82","0.72","1.08"
"2015-11-04","-1","0","0","-2.4","0","0","-1","","1.8","2","2","4.8","7","994.9","0.88","1.38","86","79","0.88","1.38"
"2015-11-05","-1","0","0","-2.9","0","0","-1","","2.9","2","2","3.1","4","989.8","0.66","1.29","90","79","0.66","1.29"
"2015-11-06","-4","-1","0","-4.8","-1","0","-4","","0.9","2","2","3.1","6","989.2","0.52","0.99","91","85","0.52","0.99"
"2015-11-07","-4","-2","0","-4.2","-2","0","-4","","0.9","2","2","4","7","986.5","0.61","0.98","89","83","0.61","0.98"
"2015-11-08","-10","-4","-2","-13","-4","-2","-10","","0.4","2","3","3.9","6","999.2","0.95","1.44","77","65","0.95","1.44"
"2015-11-09","-11","-8","-5","-15.4","-8","-5","-11","","2.4","6","6","1.9","3","1004.8","0.54","1.02","81","69","0.54","1.02"
"2015-11-10","-21","-15","-8","-23.4","-15","-8","-21","","0.2","1","1","1","3","1009.1","0.33","0.72","83","74","0.33","0.72"
"2015-11-11","-22","-13","-10","-20.3","-13","-10","-22","","0","3","3","1.9","3","1008.8","0.40","0.74","80","69","0.40","0.74"
"2015-11-12","-18","-15","-8","-20.2","-15","-8","-18","","0","6","6","2.3","3","1011","0.38","0.80","80","68","0.38","0.80"
"2015-11-13","-19","-14","-9","-20.6","-14","-9","-19","","0","4","7","4.3","8","1012","0.49","0.84","76","68","0.49","0.84"
"2015-11-14","-17","-12","-8","-17.6","-12","-8","-17","","0","6","5","7.9","10","1012.9","0.78","1.11","69","62","0.78","1.11"
"2015-11-15","-19","-16","-14","-22.3","-16","-14","-19","","0","4","4","5.1","6","1017.3","0.40","0.57","76","73","0.40","0.57"
"2015-11-16","-20","-17","-8","-23.6","-17","-8","-20","","0","7","7","4.4","7","1020","0.40","0.57","73","71","0.40","0.57"
"2015-11-17","-21","-18","-9","-23.2","-18","-9","-21","","0","1","7","3.3","7","1022.8","0.32","0.45","77","73","0.32","0.45"
"2015-11-18","-24","-19","-14","-25.5","-19","-14","-24","","0","7","7","4.5","7","1025.1","0.31","0.47","77","73","0.31","0.47"
"2015-11-19","-21","-18","-14","-22.8","-18","-14","-21","","0","4","7","6.4","8","1024.2","0.36","0.53","75","69","0.36","0.53"
"2015-11-20","-22","-19","-14","-25.1","-19","-14","-22","","0","7","7","3.4","6","1022.3","0.40","0.81","71","59","0.40","0.81"
"2015-11-21","-25","-21","-12","-27.9","-21","-12","-25","","0","7","7","0.5","2","1024.6","0.26","0.55","77","66","0.26","0.55"
